transaction_id,product_name,product_category,quantity_sold,unit_price,date_of_transaction,total_amount,inventory_stock
TXN-04708,Shampoo Sachet,Personal Care,1,7.72,2022-11-12,7.72,31
TXN-02727,Cooking Oil 1L,Grocery,12,88.41,2022-11-12,1060.92,88
TXN-01127,Soy Sauce 350Ml,Grocery,8,33.36,2022-11-12,266.88,313
TXN-02256,Lollipop Candy,Food & Snacks,6,5.12,2022-11-12,30.72,264
TXN-04865,Mosquito Coil (10S),Household Supplies,4,55.75,2022-11-12,223.0,419
TXN-04272,Vinegar 350Ml,Grocery,6,29.68,2022-11-13,178.08,349
TXN-01669,Sanitary Napkin (8S),Personal Care,3,76.91,2022-11-13,230.73,379
TXN-06081,Candle (6S),Household Supplies,2,43.47,2022-11-13,86.94,321
TXN-03751,Laundry Detergent 500G,Household Supplies,4,83.21,2022-11-13,332.84,141
TXN-04488,Peanuts 100G,Food & Snacks,2,28.61,2022-11-13,57.22,202
TXN-06439,Bath Soap,Personal Care,6,45.97,2022-11-13,275.82,10
TXN-05705,Cotton Balls,Personal Care,2,36.47,2022-11-14,72.94,4
TXN-01718,Biscuit Pack,Food & Snacks,3,26.19,2022-11-14,78.57,51
TXN-01855,Softdrink 1.5L,Food & Snacks,13,65.32,2022-11-14,849.16,206
TXN-05436,Coffee Sachet (10S),Grocery,7,62.17,2022-11-14,435.19,17
TXN-01582,Evaporated Milk,Grocery,12,44.05,2022-11-14,528.6,177
TXN-06039,Bluetooth Speaker,Electronics,3,1438.47,2022-11-14,4315.41,218
TXN-03039,Toothbrush,Personal Care,1,55.61,2022-11-15,55.61,162
TXN-05690,Juice Drink 250Ml,Food & Snacks,3,17.69,2022-11-15,53.07,23
TXN-03982,Fabric Conditioner 500Ml,Household Supplies,1,96.46,2022-11-15,96.46,254
TXN-04836,Pencil,School & Office Supplies,3,9.65,2022-11-15,28.95,178
TXN-01041,Extension Cord,Electronics,1,365.1,2022-11-15,365.1,166
TXN-03315,Instant Noodles (Pack),Grocery,6,14.84,2022-11-15,89.04,281
TXN-03571,Chocolate Bar,Food & Snacks,7,30.67,2022-11-16,214.69,78
TXN-04491,Sanitary Napkin (8S),Personal Care,1,77.86,2022-11-16,77.86,267
TXN-02854,Juice Drink 250Ml,Food & Snacks,9,17.13,2022-11-16,154.17,179
TXN-01884,Toothbrush,Personal Care,6,55.75,2022-11-16,334.5,211
TXN-03701,Chocolate Bar,Food & Snacks,7,29.44,2022-11-17,206.08,67
TXN-05134,Broom (Walis Tingting),Household Supplies,2,64.53,2022-11-17,129.06,340
TXN-03452,Ballpen (Black),School & Office Supplies,7,11.89,2022-11-17,83.23,356
TXN-01438,Instant Noodles (Pack),Grocery,6,15.15,2022-11-17,90.9,67
TXN-06138,Cotton Balls,Personal Care,6,34.77,2022-11-17,208.62,333
TXN-03526,Floor Mop,Household Supplies,2,260.24,2022-11-17,520.48,209
TXN-05463,"Bond Paper (Short, 10S)",School & Office Supplies,1,29.28,2022-11-17,29.28,173
TXN-03119,Evaporated Milk,Grocery,3,43.74,2022-11-17,131.22,197
TXN-03120,Toothpaste 75G,Personal Care,2,65.69,2022-11-17,131.38,217
TXN-04830,Lollipop Candy,Food & Snacks,4,4.97,2022-11-18,19.88,412
TXN-02880,Softdrink 1.5L,Food & Snacks,2,65.36,2022-11-18,130.72,52
TXN-01665,Trash Bag (10S),Household Supplies,4,53.25,2022-11-18,213.0,352
TXN-06232,Sugar 1Kg,Grocery,6,73.15,2022-11-18,438.9,124
TXN-05295,Sanitary Napkin (8S),Personal Care,6,80.62,2022-11-18,483.72,228
TXN-01644,Trash Bag (10S),Household Supplies,1,53.12,2022-11-19,53.12,356
TXN-04844,Deodorant Roll-On,Personal Care,6,85.44,2022-11-19,512.64,83
TXN-05357,Vinegar 350Ml,Grocery,10,28.81,2022-11-19,288.1,140
TXN-04419,Notebook 80 Leaves,School & Office Supplies,8,55.84,2022-11-19,446.72,298
TXN-03966,Softdrink 1.5L,Food & Snacks,7,62.89,2022-11-20,440.23,54
TXN-03774,Scotch Tape,School & Office Supplies,4,26.1,2022-11-20,104.4,213
TXN-01827,Potato Chips 60G,Food & Snacks,7,34.16,2022-11-20,239.12,254
TXN-04828,Toothpaste 75G,Personal Care,2,68.15,2022-11-20,136.3,158
TXN-05910,Power Bank 10000Mah,Electronics,1,900.26,2022-11-20,900.26,158
TXN-03868,White Rice 2Kg,Grocery,3,124.8,2022-11-20,374.4,436
TXN-02474,Soy Sauce 350Ml,Grocery,4,34.3,2022-11-21,137.2,158
TXN-02483,Lotion 200Ml,Personal Care,4,149.11,2022-11-21,596.44,148
TXN-01711,Bottled Water 1.5L,Grocery,9,26.11,2022-11-21,234.99,61
TXN-01226,Vinegar 350Ml,Grocery,7,29.59,2022-11-21,207.13,410
TXN-05916,Facial Wash 50Ml,Personal Care,4,116.29,2022-11-22,465.16,222
TXN-05201,Bread Loaf,Food & Snacks,3,62.37,2022-11-22,187.11,59
TXN-04971,Lotion 200Ml,Personal Care,1,153.38,2022-11-23,153.38,8
TXN-01371,Bottled Water 1.5L,Grocery,4,25.23,2022-11-23,100.92,97
TXN-06309,Vinegar 350Ml,Grocery,8,31.42,2022-11-23,251.36,226
TXN-04465,Staple Wire,School & Office Supplies,2,35.0,2022-11-23,70.0,177
TXN-03491,Potato Chips 60G,Food & Snacks,2,35.39,2022-11-23,70.78,86
TXN-05972,Toothbrush,Personal Care,1,53.76,2022-11-23,53.76,242
TXN-05274,Cooking Oil 1L,Grocery,9,88.91,2022-11-23,800.19,39
TXN-04400,Toothpaste 75G,Personal Care,2,66.42,2022-11-24,132.84,175
TXN-03040,Peanuts 100G,Food & Snacks,4,28.09,2022-11-24,112.36,0
TXN-02180,Peanuts 100G,Food & Snacks,3,28.58,2022-11-25,85.74,111
TXN-01842,Dishwashing Liquid 500Ml,Household Supplies,1,72.87,2022-11-25,72.87,326
TXN-05338,Eraser,School & Office Supplies,7,14.62,2022-11-25,102.34,473
TXN-04905,Broom (Walis Tingting),Household Supplies,1,63.24,2022-11-25,63.24,343
TXN-02531,Folder (Long),School & Office Supplies,1,18.63,2022-11-25,18.63,293
TXN-01921,Sponge Scrub (2S),Household Supplies,1,36.52,2022-11-25,36.52,282
TXN-04080,Potato Chips 60G,Food & Snacks,6,35.89,2022-11-26,215.34,463
TXN-03523,Ice Cream Cup,Food & Snacks,2,36.36,2022-11-26,72.72,84
TXN-03319,Bread Loaf,Food & Snacks,6,63.1,2022-11-26,378.6,319
TXN-06217,Dishwashing Liquid 500Ml,Household Supplies,4,76.06,2022-11-26,304.24,222
TXN-02202,Broom (Walis Tingting),Household Supplies,1,65.26,2022-11-27,65.26,387
TXN-01586,Shampoo Sachet,Personal Care,2,7.61,2022-11-27,15.22,128
TXN-01951,Peanuts 100G,Food & Snacks,7,27.05,2022-11-27,189.35,151
TXN-04926,Power Bank 10000Mah,Electronics,3,895.07,2022-11-27,2685.21,171
TXN-04411,Canned Sardines,Grocery,3,27.82,2022-11-27,83.46,83
TXN-01895,Stapler,School & Office Supplies,7,201.79,2022-11-27,1412.53,253
TXN-03357,Bread Loaf,Food & Snacks,2,65.11,2022-11-27,130.22,316
TXN-02345,Facial Wash 50Ml,Personal Care,1,116.0,2022-11-27,116.0,394
TXN-05966,Electric Fan (Desk),Electronics,2,813.24,2022-11-27,1626.48,372
TXN-05486,Toothpaste 75G,Personal Care,4,63.03,2022-11-28,252.12,119
TXN-04243,Candle (6S),Household Supplies,1,42.95,2022-11-28,42.95,371
TXN-01309,Scotch Tape,School & Office Supplies,8,24.65,2022-11-28,197.2,349
TXN-01965,Instant Noodles (Pack),Grocery,9,14.57,2022-11-28,131.13,467
TXN-01655,Stapler,School & Office Supplies,6,205.09,2022-11-28,1230.54,294
TXN-03728,Chocolate Bar,Food & Snacks,3,29.86,2022-11-28,89.58,64
TXN-06062,Ice Cream Cup,Food & Snacks,14,34.93,2022-11-28,489.02,159
TXN-01367,Pencil,School & Office Supplies,6,10.27,2022-11-30,61.62,323
TXN-05041,Alcohol 70% 500Ml,Personal Care,1,92.34,2022-11-30,92.34,281
TXN-06454,Facial Wash 50Ml,Personal Care,6,117.6,2022-11-30,705.6,199
TXN-03566,"Bond Paper (Short, 10S)",School & Office Supplies,7,30.43,2022-11-30,213.01,279
TXN-01412,Pencil,School & Office Supplies,6,9.85,2022-11-30,59.1,317
TXN-04797,Sanitary Napkin (8S),Personal Care,2,75.29,2022-12-01,150.58,256
TXN-01279,Bath Soap,Personal Care,5,45.14,2022-12-01,225.7,247
TXN-02951,Cooking Oil 1L,Grocery,4,89.11,2022-12-01,356.44,54
TXN-05994,Broom (Walis Tingting),Household Supplies,2,66.22,2022-12-01,132.44,320
TXN-04508,Chocolate Bar,Food & Snacks,5,31.45,2022-12-01,157.25,259
TXN-04470,Screen Protector,Electronics,1,97.5,2022-12-02,97.5,206
TXN-03422,Evaporated Milk,Grocery,4,41.51,2022-12-02,166.04,150
TXN-05617,Notebook 80 Leaves,School & Office Supplies,10,56.53,2022-12-03,565.3,208
TXN-03043,Eraser,School & Office Supplies,5,14.87,2022-12-03,74.35,120
TXN-02864,Canned Sardines,Grocery,6,28.3,2022-12-03,169.8,55
TXN-02879,Cooking Oil 1L,Grocery,8,85.29,2022-12-03,682.32,58
TXN-03924,Instant Noodles (Pack),Grocery,13,15.47,2022-12-03,201.11,180
TXN-06412,Bottled Water 1.5L,Grocery,5,24.39,2022-12-03,121.95,7
TXN-01050,Coffee Sachet (10S),Grocery,10,65.54,2022-12-03,655.4,437
TXN-03900,Evaporated Milk,Grocery,8,42.13,2022-12-03,337.04,74
TXN-05917,Bath Soap,Personal Care,2,43.1,2022-12-03,86.2,52
TXN-03215,Vinegar 350Ml,Grocery,9,29.73,2022-12-03,267.57,111
TXN-01735,Sugar 1Kg,Grocery,8,74.15,2022-12-03,593.2,131
TXN-01943,Vinegar 350Ml,Grocery,5,29.5,2022-12-03,147.5,328
TXN-04942,Instant Noodles (Pack),Grocery,9,15.01,2022-12-04,135.09,15
TXN-03171,Laundry Detergent 500G,Household Supplies,2,83.11,2022-12-04,166.22,149
TXN-02456,Led Desk Lamp,Electronics,1,522.58,2022-12-05,522.58,464
TXN-04800,Sanitary Napkin (8S),Personal Care,2,80.96,2022-12-05,161.92,254
TXN-02460,Chocolate Bar,Food & Snacks,9,28.78,2022-12-05,259.02,228
TXN-03419,Trash Bag (10S),Household Supplies,5,55.35,2022-12-05,276.75,319
TXN-04757,Cooking Oil 1L,Grocery,10,85.84,2022-12-06,858.4,101
TXN-02774,Cooking Oil 1L,Grocery,13,92.87,2022-12-06,1207.31,75
TXN-03519,Toothbrush,Personal Care,5,54.1,2022-12-06,270.5,123
TXN-03718,Toothbrush,Personal Care,1,53.26,2022-12-06,53.26,121
TXN-01932,Sugar 1Kg,Grocery,2,75.48,2022-12-07,150.96,91
TXN-02010,Wireless Earbuds,Electronics,2,1239.0,2022-12-07,2478.0,265
TXN-03509,Lollipop Candy,Food & Snacks,13,4.89,2022-12-07,63.57,95
TXN-01373,Wireless Earbuds,Electronics,1,1244.0,2022-12-07,1244.0,275
TXN-05077,Toothpaste 75G,Personal Care,2,64.79,2022-12-07,129.58,146
TXN-02804,Electric Fan (Desk),Electronics,2,763.42,2022-12-07,1526.84,423
TXN-04798,Bottled Water 1.5L,Grocery,5,25.26,2022-12-07,126.3,255
TXN-02902,Dishwashing Liquid 500Ml,Household Supplies,1,71.5,2022-12-07,71.5,310
TXN-04512,Energy Drink 250Ml,Food & Snacks,4,44.79,2022-12-07,179.16,133
TXN-05591,Electric Fan (Desk),Electronics,1,806.22,2022-12-08,806.22,379
TXN-02420,Stapler,School & Office Supplies,2,196.78,2022-12-08,393.56,243
TXN-01327,Potato Chips 60G,Food & Snacks,8,33.76,2022-12-08,270.08,340
TXN-04334,Toothpaste 75G,Personal Care,2,67.32,2022-12-08,134.64,178
TXN-01516,Ballpen (Black),School & Office Supplies,5,11.41,2022-12-08,57.05,445
TXN-02970,Coffee Sachet (10S),Grocery,13,64.27,2022-12-08,835.51,73
TXN-04930,Deodorant Roll-On,Personal Care,5,87.72,2022-12-08,438.6,77
TXN-06393,Led Desk Lamp,Electronics,2,553.9,2022-12-08,1107.8,404
TXN-04835,Staple Wire,School & Office Supplies,9,34.43,2022-12-09,309.87,153
TXN-05711,Cotton Balls,Personal Care,5,35.46,2022-12-09,177.3,380
TXN-06109,Evaporated Milk,Grocery,9,40.5,2022-12-09,364.5,388
TXN-03957,Stapler,School & Office Supplies,10,205.91,2022-12-09,2059.1,149
TXN-03750,Coffee Sachet (10S),Grocery,13,64.48,2022-12-09,838.24,278
TXN-01977,Fabric Conditioner 500Ml,Household Supplies,5,98.88,2022-12-09,494.4,300
TXN-03247,Sugar 1Kg,Grocery,13,71.96,2022-12-10,935.48,301
TXN-01974,Juice Drink 250Ml,Food & Snacks,5,18.51,2022-12-10,92.55,340
TXN-01291,Power Bank 10000Mah,Electronics,4,926.42,2022-12-10,3705.68,234
TXN-05394,Bottled Water 1.5L,Grocery,2,25.01,2022-12-10,50.02,169
TXN-06477,Soy Sauce 350Ml,Grocery,6,35.88,2022-12-10,215.28,375
TXN-01298,Ice Cream Cup,Food & Snacks,6,35.19,2022-12-10,211.14,405
TXN-04471,Energy Drink 250Ml,Food & Snacks,13,44.48,2022-12-11,578.24,137
TXN-01993,Bottled Water 1.5L,Grocery,6,24.61,2022-12-11,147.66,12
TXN-03498,Chocolate Bar,Food & Snacks,6,30.46,2022-12-11,182.76,97
TXN-01939,Bottled Water 1.5L,Grocery,10,23.94,2022-12-11,239.4,18
TXN-04010,Evaporated Milk,Grocery,10,43.29,2022-12-11,432.9,44
TXN-03581,Highlighter,School & Office Supplies,10,45.1,2022-12-11,451.0,72
TXN-03253,Alcohol 70% 500Ml,Personal Care,1,99.46,2022-12-11,99.46,334
TXN-03394,Coffee Sachet (10S),Grocery,13,64.09,2022-12-12,833.17,330
TXN-05097,Sponge Scrub (2S),Household Supplies,2,35.15,2022-12-12,70.3,201
TXN-02080,Chocolate Bar,Food & Snacks,8,31.4,2022-12-12,251.2,280
TXN-04205,Canned Sardines,Grocery,10,29.24,2022-12-12,292.4,110
TXN-01903,Coffee Sachet (10S),Grocery,13,65.93,2022-12-12,857.09,281
TXN-05311,Digital Alarm Clock,Electronics,4,290.71,2022-12-13,1162.84,353
TXN-06248,Sanitary Napkin (8S),Personal Care,5,77.37,2022-12-13,386.85,182
TXN-03827,Toothbrush,Personal Care,4,52.97,2022-12-13,211.88,115
TXN-02206,Lotion 200Ml,Personal Care,5,145.41,2022-12-13,727.05,170
TXN-02567,Coffee Sachet (10S),Grocery,10,67.9,2022-12-13,679.0,149
TXN-03144,Coffee Sachet (10S),Grocery,5,67.31,2022-12-13,336.55,44
TXN-01326,Biscuit Pack,Food & Snacks,5,26.15,2022-12-13,130.75,121
TXN-01583,Cooking Oil 1L,Grocery,5,86.05,2022-12-14,430.25,263
TXN-04582,Soy Sauce 350Ml,Grocery,4,36.12,2022-12-14,144.48,149
TXN-02738,Ice Cream Cup,Food & Snacks,6,35.87,2022-12-14,215.22,199
TXN-03674,Digital Alarm Clock,Electronics,1,294.74,2022-12-14,294.74,391
TXN-05521,Cooking Oil 1L,Grocery,6,87.72,2022-12-14,526.32,337
TXN-03089,Bath Soap,Personal Care,6,44.22,2022-12-14,265.32,179
TXN-03425,Alcohol 70% 500Ml,Personal Care,1,91.37,2022-12-15,91.37,333
TXN-05982,"Bond Paper (Short, 10S)",School & Office Supplies,6,30.94,2022-12-15,185.64,137
TXN-02766,Lollipop Candy,Food & Snacks,16,4.85,2022-12-15,77.6,182
TXN-01181,Lotion 200Ml,Personal Care,5,149.88,2022-12-16,749.4,227
TXN-01851,Facial Wash 50Ml,Personal Care,2,117.67,2022-12-16,235.34,411
TXN-03199,Bath Soap,Personal Care,2,45.19,2022-12-16,90.38,166
TXN-05440,Mosquito Coil (10S),Household Supplies,2,56.73,2022-12-17,113.46,400
TXN-03881,Deodorant Roll-On,Personal Care,5,93.19,2022-12-17,465.95,138
TXN-01109,White Rice 2Kg,Grocery,4,117.79,2022-12-17,471.16,415
TXN-03979,Canned Sardines,Grocery,12,27.7,2022-12-17,332.4,136
TXN-06145,Pencil,School & Office Supplies,2,9.75,2022-12-17,19.5,88
TXN-03220,Softdrink 1.5L,Food & Snacks,12,64.8,2022-12-18,777.6,32
TXN-05113,"Bond Paper (Short, 10S)",School & Office Supplies,9,29.97,2022-12-18,269.73,196
TXN-01209,Coffee Sachet (10S),Grocery,12,63.84,2022-12-19,766.08,400
TXN-03010,Soy Sauce 350Ml,Grocery,5,35.48,2022-12-19,177.4,57
TXN-01070,Bread Loaf,Food & Snacks,8,66.64,2022-12-19,533.12,182
TXN-04525,Air Freshener Spray,Household Supplies,5,132.37,2022-12-19,661.85,76
TXN-04722,Bluetooth Speaker,Electronics,4,1552.14,2022-12-19,6208.56,234
TXN-05673,Coffee Sachet (10S),Grocery,2,61.85,2022-12-19,123.7,187
TXN-04182,Evaporated Milk,Grocery,5,40.87,2022-12-20,204.35,272
TXN-06325,Electric Fan (Desk),Electronics,2,801.52,2022-12-20,1603.04,367
TXN-02161,Potato Chips 60G,Food & Snacks,8,35.7,2022-12-20,285.6,186
TXN-06188,Digital Alarm Clock,Electronics,1,286.31,2022-12-20,286.31,338
TXN-01893,Juice Drink 250Ml,Food & Snacks,16,18.75,2022-12-20,300.0,352
TXN-02966,Sponge Scrub (2S),Household Supplies,1,35.08,2022-12-21,35.08,248
TXN-01879,Staple Wire,School & Office Supplies,6,34.98,2022-12-21,209.88,304
TXN-02136,Chocolate Bar,Food & Snacks,14,29.28,2022-12-21,409.92,251
TXN-03110,Soy Sauce 350Ml,Grocery,4,36.44,2022-12-21,145.76,19
TXN-04966,Eraser,School & Office Supplies,9,15.31,2022-12-21,137.79,8
TXN-04887,Broom (Walis Tingting),Household Supplies,1,68.01,2022-12-21,68.01,344
TXN-02954,Stapler,School & Office Supplies,9,200.49,2022-12-22,1804.41,206
TXN-05658,Cotton Balls,Personal Care,6,36.74,2022-12-22,220.44,6
TXN-06090,Sugar 1Kg,Grocery,9,75.44,2022-12-23,678.96,167
TXN-05365,Cotton Balls,Personal Care,5,33.86,2022-12-23,169.3,29
TXN-05689,Electric Fan (Desk),Electronics,1,828.01,2022-12-23,828.01,378
TXN-04385,Juice Drink 250Ml,Food & Snacks,10,18.15,2022-12-23,181.5,179
TXN-03941,Coffee Sachet (10S),Grocery,4,66.35,2022-12-23,265.4,238
TXN-05340,Notebook 80 Leaves,School & Office Supplies,10,55.26,2022-12-23,552.6,235
TXN-05370,Alcohol 70% 500Ml,Personal Care,4,90.31,2022-12-23,361.24,275
TXN-04560,Lotion 200Ml,Personal Care,6,151.16,2022-12-23,906.96,31
TXN-05072,Evaporated Milk,Grocery,13,43.69,2022-12-23,567.97,159
TXN-02287,Softdrink 1.5L,Food & Snacks,6,66.63,2022-12-24,399.78,150
TXN-02849,White Rice 2Kg,Grocery,13,125.99,2022-12-24,1637.87,134
TXN-04415,Canned Sardines,Grocery,10,29.05,2022-12-24,290.5,73
TXN-02982,Wireless Earbuds,Electronics,1,1261.35,2022-12-25,1261.35,254
TXN-01607,White Rice 2Kg,Grocery,10,124.61,2022-12-25,1246.1,328
TXN-04485,Vinegar 350Ml,Grocery,9,28.95,2022-12-25,260.55,311
TXN-05330,Lollipop Candy,Food & Snacks,4,4.89,2022-12-25,19.56,347
TXN-05541,Instant Noodles (Pack),Grocery,4,14.31,2022-12-25,57.24,301
TXN-03407,Bottled Water 1.5L,Grocery,6,24.06,2022-12-26,144.36,70
TXN-05432,Vinegar 350Ml,Grocery,6,30.0,2022-12-26,180.0,115
TXN-06397,Instant Noodles (Pack),Grocery,9,14.58,2022-12-26,131.22,187
TXN-05255,Cooking Oil 1L,Grocery,6,84.7,2022-12-26,508.2,48
TXN-04137,Bath Soap,Personal Care,6,46.13,2022-12-26,276.78,122
TXN-01883,Sugar 1Kg,Grocery,5,75.89,2022-12-26,379.45,93
TXN-02881,Ice Cream Cup,Food & Snacks,8,33.38,2022-12-27,267.04,177
TXN-03266,Peanuts 100G,Food & Snacks,13,27.18,2022-12-27,353.34,331
TXN-05950,Facial Wash 50Ml,Personal Care,6,120.28,2022-12-27,721.68,216
TXN-04194,Bread Loaf,Food & Snacks,8,62.83,2022-12-28,502.64,195
TXN-03591,"Bond Paper (Short, 10S)",School & Office Supplies,6,29.72,2022-12-28,178.32,262
TXN-04747,Stapler,School & Office Supplies,1,207.53,2022-12-28,207.53,96
TXN-01252,Peanuts 100G,Food & Snacks,4,29.15,2022-12-28,116.6,267
TXN-06410,Canned Sardines,Grocery,12,28.54,2022-12-28,342.48,13
TXN-05115,Eraser,School & Office Supplies,8,14.49,2022-12-29,115.92,482
TXN-01944,Evaporated Milk,Grocery,6,42.28,2022-12-29,253.68,120
TXN-02897,Cotton Balls,Personal Care,2,36.19,2022-12-29,72.38,102
TXN-02819,Instant Noodles (Pack),Grocery,5,15.25,2022-12-29,76.25,361
TXN-04670,Evaporated Milk,Grocery,9,41.16,2022-12-29,370.44,217
TXN-01328,Evaporated Milk,Grocery,6,43.14,2022-12-29,258.84,236
TXN-01361,Lotion 200Ml,Personal Care,5,146.55,2022-12-30,732.75,216
TXN-04280,Deodorant Roll-On,Personal Care,4,84.96,2022-12-30,339.84,123
TXN-05054,Potato Chips 60G,Food & Snacks,2,33.67,2022-12-30,67.34,371
TXN-06342,Sanitary Napkin (8S),Personal Care,2,80.28,2022-12-30,160.56,168
TXN-05204,Shampoo Sachet,Personal Care,4,8.11,2022-12-31,32.44,15
TXN-04585,Extension Cord,Electronics,1,354.58,2022-12-31,354.58,126
TXN-03595,Potato Chips 60G,Food & Snacks,14,33.4,2022-12-31,467.6,70
TXN-04224,Folder (Long),School & Office Supplies,1,17.88,2023-01-01,17.88,202
TXN-01058,Evaporated Milk,Grocery,1,41.65,2023-01-01,41.65,292
TXN-01762,Extension Cord,Electronics,1,354.43,2023-01-01,354.43,157
TXN-06030,Deodorant Roll-On,Personal Care,2,90.17,2023-01-01,180.34,35
TXN-05145,Lollipop Candy,Food & Snacks,10,4.89,2023-01-01,48.9,365
TXN-04293,Coffee Sachet (10S),Grocery,2,63.13,2023-01-02,126.26,158
TXN-02987,Biscuit Pack,Food & Snacks,10,23.86,2023-01-02,238.6,269
TXN-05832,Highlighter,School & Office Supplies,1,43.34,2023-01-02,43.34,314
TXN-02461,Bottled Water 1.5L,Grocery,5,24.11,2023-01-02,120.55,191
TXN-02317,Phone Case,Electronics,1,205.42,2023-01-02,205.42,362
TXN-02274,Canned Sardines,Grocery,4,29.73,2023-01-03,118.92,155
TXN-01336,Peanuts 100G,Food & Snacks,1,27.14,2023-01-03,27.14,253
TXN-05735,Power Bank 10000Mah,Electronics,1,936.84,2023-01-03,936.84,160
TXN-04733,Sanitary Napkin (8S),Personal Care,1,81.54,2023-01-03,81.54,260
TXN-02494,Soy Sauce 350Ml,Grocery,4,34.13,2023-01-04,136.52,154
TXN-05092,Peanuts 100G,Food & Snacks,4,26.75,2023-01-04,107.0,147
TXN-01449,Toothbrush,Personal Care,1,55.6,2023-01-04,55.6,238
TXN-02089,Screen Protector,Electronics,1,101.37,2023-01-04,101.37,235
TXN-05584,Canned Sardines,Grocery,3,28.22,2023-01-05,84.66,111
TXN-01079,Fabric Conditioner 500Ml,Household Supplies,3,92.8,2023-01-05,278.4,325
TXN-04825,Scotch Tape,School & Office Supplies,5,25.33,2023-01-05,126.65,146
TXN-01480,Chocolate Bar,Food & Snacks,4,29.52,2023-01-06,118.08,347
TXN-04929,Canned Sardines,Grocery,3,28.33,2023-01-06,84.99,7
TXN-03854,Stapler,School & Office Supplies,5,203.92,2023-01-06,1019.6,159
TXN-05695,Evaporated Milk,Grocery,1,44.06,2023-01-06,44.06,38
TXN-05528,Led Desk Lamp,Electronics,1,527.07,2023-01-07,527.07,412
TXN-05492,Mosquito Coil (10S),Household Supplies,1,53.76,2023-01-07,53.76,398
TXN-06033,Softdrink 1.5L,Food & Snacks,5,65.95,2023-01-07,329.75,79
TXN-06374,Deodorant Roll-On,Personal Care,1,85.06,2023-01-07,85.06,25
TXN-04284,Toothpaste 75G,Personal Care,4,62.13,2023-01-08,248.52,180
TXN-04837,Digital Alarm Clock,Electronics,1,296.26,2023-01-08,296.26,361
TXN-04572,Bottled Water 1.5L,Grocery,2,24.5,2023-01-08,49.0,303
TXN-05088,Eraser,School & Office Supplies,3,14.88,2023-01-08,44.64,490
TXN-01689,Energy Drink 250Ml,Food & Snacks,6,44.51,2023-01-09,267.06,183
TXN-03859,Notebook 80 Leaves,School & Office Supplies,2,54.89,2023-01-09,109.78,327
TXN-01503,Stapler,School & Office Supplies,1,199.93,2023-01-09,199.93,307
TXN-05630,Candle (6S),Household Supplies,3,46.01,2023-01-09,138.03,332
TXN-06378,Sugar 1Kg,Grocery,3,73.63,2023-01-10,220.89,98
TXN-01137,Broom (Walis Tingting),Household Supplies,1,62.76,2023-01-11,62.76,415
TXN-05893,Chocolate Bar,Food & Snacks,6,30.46,2023-01-11,182.76,44
TXN-03826,Canned Sardines,Grocery,8,29.85,2023-01-11,238.8,164
TXN-01987,Coffee Sachet (10S),Grocery,8,65.67,2023-01-12,525.36,250
TXN-04178,Lotion 200Ml,Personal Care,1,152.37,2023-01-12,152.37,63
TXN-04306,Potato Chips 60G,Food & Snacks,1,33.63,2023-01-12,33.63,447
TXN-04439,Cooking Oil 1L,Grocery,5,91.07,2023-01-12,455.35,139
TXN-03757,Coffee Sachet (10S),Grocery,1,66.24,2023-01-12,66.24,277
TXN-01928,Lollipop Candy,Food & Snacks,5,4.86,2023-01-12,24.3,314
TXN-05455,Evaporated Milk,Grocery,2,40.32,2023-01-12,80.64,91
TXN-06131,Lotion 200Ml,Personal Care,1,143.49,2023-01-12,143.49,365
TXN-03099,Shampoo Sachet,Personal Care,1,7.65,2023-01-13,7.65,84
TXN-02421,Mosquito Coil (10S),Household Supplies,3,52.3,2023-01-13,156.9,471
TXN-01362,Toothbrush,Personal Care,1,55.63,2023-01-13,55.63,240
TXN-03013,Cooking Oil 1L,Grocery,7,86.38,2023-01-13,604.66,45
TXN-03583,Bottled Water 1.5L,Grocery,8,24.77,2023-01-13,198.16,36
TXN-01051,Biscuit Pack,Food & Snacks,3,25.14,2023-01-13,75.42,146
TXN-03545,Evaporated Milk,Grocery,1,40.94,2023-01-13,40.94,136
TXN-03179,Ballpen (Black),School & Office Supplies,6,11.75,2023-01-13,70.5,363
TXN-02888,Laundry Detergent 500G,Household Supplies,1,84.68,2023-01-13,84.68,159
TXN-06108,Sugar 1Kg,Grocery,6,76.5,2023-01-14,459.0,136
TXN-02071,Scotch Tape,School & Office Supplies,2,23.92,2023-01-14,47.84,314
TXN-01797,Instant Noodles (Pack),Grocery,2,14.42,2023-01-14,28.84,18
TXN-03555,Instant Noodles (Pack),Grocery,5,15.39,2023-01-14,76.95,255
TXN-04939,Soy Sauce 350Ml,Grocery,6,33.89,2023-01-14,203.34,61
TXN-01297,Evaporated Milk,Grocery,1,43.27,2023-01-15,43.27,242
TXN-04680,Usb Charging Cable,Electronics,1,143.74,2023-01-15,143.74,416
TXN-02918,White Rice 2Kg,Grocery,8,120.17,2023-01-15,961.36,114
